file_name,name,name_readable
171610.jpg,salami,Salami
171611.jpg,pasta-hornli,"Pasta, Hörnli"
171611.jpg,cheese,Cheese
171611.jpg,applesauce-unsweetened-canned,"Applesauce, unsweetened, canned"
040546.jpg,wine-white,"Wine, white"
171619.jpg,mashed-potatoes-prepared-with-full-fat-milk-with-butter,"Mashed potatoes, prepared, with full fat milk, with butter"
171619.jpg,beef,Beef
171619.jpg,sauce-cream,"Sauce, cream"
171621.jpg,pecan-nut,Pecan nut
040552.jpg,chicken,Chicken
171624.jpg,red-radish,Red radish
171624.jpg,corn-crisps,Corn crisps
171624.jpg,salami,Salami
171624.jpg,guacamole,Guacamole
040554.jpg,rice,Rice
040554.jpg,carrot-raw,"Carrot, raw"
040554.jpg,quinoa,Quinoa
040554.jpg,sausage,Sausage
040554.jpg,tomato-raw,"Tomato, raw "
040554.jpg,zucchini,Zucchini
040554.jpg,taboule-prepared-with-couscous,"Taboulé, prepared, with couscous"
040554.jpg,pomegranate,Pomegranate
040558.jpg,salmon,Salmon
040558.jpg,potatoes-steamed,Potatoes steamed
040558.jpg,fennel,Fennel
171634.jpg,salt-cake-vegetables-filled,"Salt cake (vegetables, filled)"
171634.jpg,tomato-raw,"Tomato, raw "
040563.jpg,pasta-spaghetti,"Pasta, spaghetti"
040563.jpg,tomato-raw,"Tomato, raw "
040563.jpg,parmesan,Parmesan
040563.jpg,breadcrumbs-unspiced,Breadcrumbs (unspiced)
040563.jpg,basil,Basil
040563.jpg,shrimp-prawn-large,Shrimp / prawn (large)
040565.jpg,pasta-spaghetti,"Pasta, spaghetti"
040565.jpg,sauce-cream,"Sauce, cream"
040565.jpg,mushrooms,Mushrooms
040566.jpg,pasta-spaghetti,"Pasta, spaghetti"
040566.jpg,sauce-mushroom,"Sauce, mushroom"
171637.jpg,wine-white,"Wine, white"
040569.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
040571.jpg,tomato-raw,"Tomato, raw "
040571.jpg,bread-wholemeal,"Bread, wholemeal"
040571.jpg,avocado,Avocado
040571.jpg,feta,Feta
040572.jpg,wine-red,"Wine, red"
040576.jpg,veal-sausage,Veal sausage
040576.jpg,smoked-cooked-sausage-of-pork-and-beef-meat-sausag,Smoked cooked sausage of pork and beef meat sausag
040576.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
040576.jpg,quinoa,Quinoa
040576.jpg,rice,Rice
171648.jpg,pork,Pork
171648.jpg,zucchini-stewed-without-addition-of-fat-without-addition-of-salt,"Zucchini, stewed, without addition of fat, without addition of salt"
171648.jpg,almonds,Almonds
040581.jpg,sweets-candies,Sweets / candies
040582.jpg,rice,Rice
040582.jpg,chicken-curry-cream-coconut-milk-curry-spices-paste,Chicken curry (cream/coconut milk. curry spices/paste))
040583.jpg,water-mineral,"Water, mineral"
171655.jpg,herbal-tea,Herbal tea
040585.jpg,mixed-vegetables,Mixed vegetables
040586.jpg,avocado,Avocado
040586.jpg,cucumber,Cucumber
040586.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
040586.jpg,figs,Figs
040584.jpg,wine-white,"Wine, white"
171661.jpg,bread-wholemeal-toast,"Bread, wholemeal toast"
171661.jpg,butter,Butter
171661.jpg,jam,Jam
040591.jpg,bread-wholemeal,"Bread, wholemeal"
040595.jpg,pasta-twist,"Pasta, twist"
040595.jpg,parmesan,Parmesan
040595.jpg,tomato-sauce,Tomato sauce
040596.jpg,sugar-melon,Sugar Melon
040597.jpg,bread-wholemeal,"Bread, wholemeal"
040597.jpg,goat-average-raw,"Goat, (average), raw"
040597.jpg,honey,Honey
040598.jpg,tomme,Tomme
040598.jpg,bread-5-grain,"Bread, 5-grain"
040599.jpg,carrot-raw,"Carrot, raw"
040599.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
040599.jpg,avocado,Avocado
171671.jpg,glucose-drink-50g,Glucose drink 50g
040600.jpg,cherries,Cherries
040606.jpg,nectarine,Nectarine
171679.jpg,coffee-with-caffeine,"Coffee, with caffeine"
171679.jpg,water,Water
040608.jpg,syrup-diluted-ready-to-drink,"Syrup (diluted, ready to drink)"
040612.jpg,sauce-pesto,"Sauce, pesto"
040612.jpg,mixed-vegetables,Mixed vegetables
171689.jpg,tea-black,"Tea, black"
171699.jpg,carrot-raw,"Carrot, raw"
040631.jpg,bread-white,"Bread, white"
040631.jpg,butter,Butter
171704.jpg,water,Water
040633.jpg,bread-wholemeal,"Bread, wholemeal"
171706.jpg,beer,Beer
040636.jpg,water,Water
040638.jpg,jam,Jam
040638.jpg,coffee-with-caffeine,"Coffee, with caffeine"
040638.jpg,water-with-lemon-juice,Water with lemon juice
040638.jpg,butter,Butter
040638.jpg,braided-white-loaf,Braided white loaf
040639.jpg,espresso-with-caffeine,"Espresso, with caffeine"
040639.jpg,coffee-with-caffeine,"Coffee, with caffeine"
040640.jpg,espresso-with-caffeine,"Espresso, with caffeine"
171713.jpg,strawberries,Strawberries
171713.jpg,apricots,Apricots
171713.jpg,tomato-raw,"Tomato, raw "
040647.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
040650.jpg,fruit-tart,Fruit tart
040652.jpg,watermelon-fresh,"Watermelon, fresh"
040653.jpg,tart,Tart
040654.jpg,water,Water
171724.jpg,zucchini-stewed-without-addition-of-fat-without-addition-of-salt,"Zucchini, stewed, without addition of fat, without addition of salt"
171724.jpg,baked-potato,Baked potato
171724.jpg,sauce-cream,"Sauce, cream"
171726.jpg,ham-raw,"Ham, raw"
171737.jpg,coffee-with-caffeine,"Coffee, with caffeine"
171737.jpg,croissant-with-chocolate-filling,Croissant with chocolate filling
171737.jpg,pastry-flaky,"Pastry, flaky"
171737.jpg,jam,Jam
171738.jpg,syrup-diluted-ready-to-drink,"Syrup (diluted, ready to drink)"
171741.jpg,coca-cola,Coca Cola
171742.jpg,pasta-spaghetti,"Pasta, spaghetti"
171742.jpg,ratatouille,Ratatouille
040673.jpg,omelette-plain,"Omelette, plain"
040674.jpg,guacamole,Guacamole
040674.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
040674.jpg,leaf-spinach,Leaf spinach
040674.jpg,tuna,Tuna
040674.jpg,couscous,Couscous
040674.jpg,greek-salad,Greek salad
040675.jpg,omelette-plain,"Omelette, plain"
040675.jpg,potatoes-steamed,Potatoes steamed
040675.jpg,ratatouille,Ratatouille
040675.jpg,parmesan,Parmesan
171746.jpg,espresso-with-caffeine,"Espresso, with caffeine"
171746.jpg,praline,Praline
171746.jpg,white-chocolate,White chocolate
040677.jpg,bread-white,"Bread, white"
171747.jpg,rice-jasmin,"Rice, Jasmin"
171747.jpg,chicken-curry-cream-coconut-milk-curry-spices-paste,Chicken curry (cream/coconut milk. curry spices/paste))
171747.jpg,mixed-vegetables,Mixed vegetables
040682.jpg,cucumber,Cucumber
040682.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
040682.jpg,broccoli,Broccoli
040682.jpg,cauliflower,Cauliflower
040682.jpg,watermelon-fresh,"Watermelon, fresh"
040682.jpg,chickpeas,Chickpeas
040682.jpg,mushrooms,Mushrooms
040682.jpg,water,Water
040685.jpg,chips-french-fries,"Chips, french fries"
040685.jpg,butter-herb,"Butter, herb"
040685.jpg,french-beans,French beans
040685.jpg,tomato-raw,"Tomato, raw "
040685.jpg,bread-whole-wheat,"Bread, whole wheat"
040686.jpg,risotto-without-cheese-cooked,"Risotto, without cheese, cooked"
040686.jpg,quinoa,Quinoa
040686.jpg,feta,Feta
040686.jpg,pomegranate,Pomegranate
171761.jpg,syrup-diluted-ready-to-drink,"Syrup (diluted, ready to drink)"
040694.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
040694.jpg,carrot-raw,"Carrot, raw"
040694.jpg,savoury-puff-pastry,Savoury puff pastry
040698.jpg,taboule-prepared-with-couscous,"Taboulé, prepared, with couscous"
040701.jpg,dairy-ice-cream,Dairy ice cream
040705.jpg,tomato-sauce,Tomato sauce
040705.jpg,cheese,Cheese
040706.jpg,hamburger-bread-meat-ketchup,"Hamburger (Bread, meat, ketchup)"
040707.jpg,chips-french-fries,"Chips, french fries"
040707.jpg,mayonnaise,Mayonnaise
171782.jpg,pasta-spaghetti,"Pasta, spaghetti"
171782.jpg,bolognaise-sauce,Bolognaise sauce
171782.jpg,parmesan,Parmesan
040711.jpg,dark-chocolate,Dark chocolate
171783.jpg,pizza-margherita-baked,"Pizza, Margherita, baked"
171783.jpg,ham-raw,"Ham, raw"
040713.jpg,apple,Apple
171786.jpg,wine-white,"Wine, white"
171794.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
171794.jpg,tomato-raw,"Tomato, raw "
171794.jpg,cucumber,Cucumber
171797.jpg,risotto-without-cheese-cooked,"Risotto, without cheese, cooked"
171797.jpg,green-asparagus,Green asparagus
171803.jpg,wine-red,"Wine, red"
171805.jpg,pasta-tortelloni-stuffing,"Pasta, tortelloni, stuffing"
171805.jpg,parmesan,Parmesan
040742.jpg,apple,Apple
040743.jpg,bread-sourdough,"Bread, sourdough"
171821.jpg,cake-chocolate,"Cake, chocolate"
040751.jpg,cookies,Cookies
040755.jpg,strawberries,Strawberries
040757.jpg,bread-wholemeal,"Bread, wholemeal"
040757.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
040758.jpg,zucchini,Zucchini
040758.jpg,ham-raw,"Ham, raw"
040758.jpg,sugar-melon,Sugar Melon
040758.jpg,chickpeas,Chickpeas
040758.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
040759.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
171829.jpg,pork-escalope,"Pork, escalope"
171829.jpg,breadcrumbs-unspiced,Breadcrumbs (unspiced)
040761.jpg,ham-raw,"Ham, raw"
040761.jpg,sugar-melon,Sugar Melon
040761.jpg,chickpeas,Chickpeas
040761.jpg,zucchini,Zucchini
040761.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
040762.jpg,wine-red,"Wine, red"
040763.jpg,bread-5-grain,"Bread, 5-grain"
171835.jpg,water,Water
171836.jpg,watermelon-fresh,"Watermelon, fresh"
040767.jpg,tomato-raw,"Tomato, raw "
040767.jpg,gruyere,Gruyère
040768.jpg,pasta,Pasta
040768.jpg,chicken,Chicken
040768.jpg,ratatouille,Ratatouille
171841.jpg,linseeds,Linseeds
040771.jpg,wine-white,"Wine, white"
040773.jpg,apple-pie,Apple pie
040773.jpg,sugar-melon,Sugar Melon
040773.jpg,water,Water
040774.jpg,salmon,Salmon
040775.jpg,mixed-vegetables,Mixed vegetables
171846.jpg,coffee-with-caffeine,"Coffee, with caffeine"
040777.jpg,beef-sirloin-steak,"Beef, sirloin steak"
040777.jpg,corn,Corn
040779.jpg,wienerli-swiss-sausage,Wienerli (Swiss sausage)
040780.jpg,nectarine,Nectarine
040788.jpg,tomato-raw,"Tomato, raw "
040792.jpg,bread-wholemeal,"Bread, wholemeal"
040792.jpg,mustard,Mustard
040792.jpg,cheese,Cheese
040793.jpg,juice-orange,"Juice, orange"
040794.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
040795.jpg,savoury-puff-pastry,Savoury puff pastry
040796.jpg,greek-salad,Greek salad
040797.jpg,watermelon-fresh,"Watermelon, fresh"
040800.jpg,water,Water
171872.jpg,meat-balls,Meat balls
171872.jpg,rice,Rice
040804.jpg,chips-french-fries,"Chips, french fries"
040805.jpg,hamburger-bread-meat-ketchup,"Hamburger (Bread, meat, ketchup)"
040806.jpg,sauce-roast,"Sauce, roast"
040810.jpg,wine-white,"Wine, white"
040811.jpg,beer,Beer
171882.jpg,beer,Beer
171884.jpg,dried-meat,Dried meat
040819.jpg,water,Water
040827.jpg,coffee-with-caffeine,"Coffee, with caffeine"
040828.jpg,water,Water
040829.jpg,watermelon-fresh,"Watermelon, fresh"
040829.jpg,thickened-cream-35,Thickened cream (> 35%)
040830.jpg,butter,Butter
040830.jpg,bread-white,"Bread, white"
040831.jpg,bread-wholemeal,"Bread, wholemeal"
040831.jpg,butter,Butter
040831.jpg,jam,Jam
171905.jpg,fruit-compotes,Fruit compotes
171908.jpg,lemon,Lemon
040838.jpg,tea,Tea
040838.jpg,milk,Milk
040839.jpg,bread-white,"Bread, white"
040839.jpg,butter,Butter
171912.jpg,rice,Rice
171912.jpg,broccoli,Broccoli
171912.jpg,water,Water
040843.jpg,raspberries,Raspberries
040843.jpg,strawberries,Strawberries
040843.jpg,blueberries,Blueberries
040843.jpg,crunch-muesli,Crunch Müesli
040848.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
040851.jpg,yaourt-yahourt-yogourt-ou-yoghourt-natural,"Yaourt, yahourt, yogourt ou yoghourt, natural"
040851.jpg,blueberries,Blueberries
040853.jpg,egg,Egg
040854.jpg,butter,Butter
040855.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
040856.jpg,curd,Curd
040856.jpg,jam,Jam
171931.jpg,strawberries,Strawberries
040861.jpg,water,Water
040866.jpg,chocolate-cookies,Chocolate cookies
040868.jpg,water,Water
040873.jpg,coffee-with-caffeine,"Coffee, with caffeine"
040876.jpg,yaourt-yahourt-yogourt-ou-yoghourt-natural,"Yaourt, yahourt, yogourt ou yoghourt, natural"
040876.jpg,crunch-muesli,Crunch Müesli
040881.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
040884.jpg,roll-of-half-white-or-white-flour-with-large-void,"Roll of half-white or white flour, with large void"
171956.jpg,pasta-hornli,"Pasta, Hörnli"
040888.jpg,water,Water
171960.jpg,avocado,Avocado
171960.jpg,rice,Rice
171960.jpg,sauce-soya,"Sauce, soya"
171960.jpg,sesame-seeds,Sesame seeds
171961.jpg,cucumber,Cucumber
171961.jpg,white-cabbage,White cabbage
171961.jpg,pork,Pork
171961.jpg,egg,Egg
171961.jpg,bouillon,Bouillon
040891.jpg,gruyere,Gruyère
040892.jpg,spaetzle,Spaetzle
040892.jpg,broccoli,Broccoli
040892.jpg,chicken,Chicken
040892.jpg,tomato-sauce,Tomato sauce
040893.jpg,corn,Corn
040893.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
040893.jpg,french-salad-dressing,French salad dressing
040893.jpg,carrot-raw,"Carrot, raw"
040894.jpg,bread-wholemeal,"Bread, wholemeal"
040895.jpg,apple-crumble,Apple crumble
040896.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
171972.jpg,carrot-raw,"Carrot, raw"
171972.jpg,french-salad-dressing,French salad dressing
171974.jpg,broccoli,Broccoli
171974.jpg,kolhrabi,Kolhrabi
171974.jpg,sauce-pesto,"Sauce, pesto"
171974.jpg,lye-pretzel-soft,Lye pretzel (soft)
171977.jpg,banana,Banana
040906.jpg,savoury-puff-pastry,Savoury puff pastry
171980.jpg,tomato-stewed-without-addition-of-fat-without-addition-of-salt,"Tomato, stewed, without addition of fat, without addition of salt"
040911.jpg,banana,Banana
171983.jpg,tomato-raw,"Tomato, raw "
171983.jpg,water,Water
171983.jpg,cheese,Cheese
171983.jpg,bread-grain,"Bread, grain"
171983.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
171984.jpg,corn,Corn
040917.jpg,bread-wholemeal,"Bread, wholemeal"
040917.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
040917.jpg,potato-salad-with-mayonnaise-yogurt-dressing,"Potato salad, with mayonnaise yogurt dressing"
040917.jpg,carrot-raw,"Carrot, raw"
040917.jpg,water,Water
040919.jpg,cauliflower,Cauliflower
040919.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
040919.jpg,rice,Rice
040919.jpg,ratatouille,Ratatouille
040921.jpg,lentils,Lentils
040921.jpg,tomato-raw,"Tomato, raw "
040921.jpg,cucumber,Cucumber
040921.jpg,onion,Onion
040922.jpg,bread-wholemeal,"Bread, wholemeal"
040925.jpg,gruyere,Gruyère
040929.jpg,carrot-raw,"Carrot, raw"
040931.jpg,bread-white,"Bread, white"
040931.jpg,salmon-smoked,"Salmon, smoked"
040931.jpg,salad-rocket,"Salad, rocket"
040934.jpg,chicken,Chicken
040934.jpg,potatoes-steamed,Potatoes steamed
040934.jpg,cauliflower,Cauliflower
040935.jpg,oil-vinegar-salad-dressing,Oil & vinegar salad dressing
040936.jpg,couscous,Couscous
040936.jpg,avocado,Avocado
040936.jpg,pomegranate,Pomegranate
040937.jpg,espresso-with-caffeine,"Espresso, with caffeine"
172007.jpg,dates,Dates
172007.jpg,herbal-tea,Herbal tea
040940.jpg,water,Water
040941.jpg,beetroot-steamed-without-addition-of-salt,"Beetroot, steamed, without addition of salt"
040941.jpg,processed-meat-charcuterie,"Processed meat, Charcuterie"
040941.jpg,sugar-melon,Sugar Melon
040941.jpg,bread,Bread
040941.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
040941.jpg,tuna,Tuna
040941.jpg,hazelnut,Hazelnut
040941.jpg,cheese,Cheese
172014.jpg,bread-whole-wheat,"Bread, whole wheat"
172014.jpg,honey,Honey
172014.jpg,jam,Jam
172019.jpg,tea-black,"Tea, black"
172019.jpg,juice-orange,"Juice, orange"
172021.jpg,water,Water
172021.jpg,coffee-with-caffeine,"Coffee, with caffeine"
040952.jpg,yaourt-yahourt-yogourt-ou-yoghourt-natural,"Yaourt, yahourt, yogourt ou yoghourt, natural"
040952.jpg,mixed-vegetables,Mixed vegetables
172024.jpg,bread-white,"Bread, white"
040954.jpg,chips-french-fries,"Chips, french fries"
172027.jpg,bread-white,"Bread, white"
040957.jpg,taboule-prepared-with-couscous,"Taboulé, prepared, with couscous"
172029.jpg,ristretto-with-caffeine,"Ristretto, with caffeine"
040958.jpg,cheesecake,Cheesecake
040961.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
040962.jpg,bread-half-white,"Bread, half white"
040963.jpg,salmon-smoked,"Salmon, smoked"
040963.jpg,mixed-vegetables,Mixed vegetables
040963.jpg,cucumber-pickled,"Cucumber, pickled "
172033.jpg,jam,Jam
172033.jpg,apricots,Apricots
172033.jpg,bread-whole-wheat,"Bread, whole wheat"
172033.jpg,honey,Honey
040965.jpg,butter,Butter
172034.jpg,strawberries,Strawberries
040967.jpg,roll-of-half-white-or-white-flour-with-large-void,"Roll of half-white or white flour, with large void"
040967.jpg,cheese,Cheese
040968.jpg,dairy-ice-cream,Dairy ice cream
040969.jpg,chocolate-cookies,Chocolate cookies
172036.jpg,bread-white,"Bread, white"
172038.jpg,tea-black,"Tea, black"
172040.jpg,bread-wholemeal,"Bread, wholemeal"
172040.jpg,butter,Butter
172040.jpg,jam,Jam
172037.jpg,apricots,Apricots
172047.jpg,apricots,Apricots
040978.jpg,espresso-with-caffeine,"Espresso, with caffeine"
040981.jpg,coffee-with-caffeine,"Coffee, with caffeine"
040982.jpg,sugar-melon,Sugar Melon
172063.jpg,tomato-raw,"Tomato, raw "
172063.jpg,rice,Rice
172063.jpg,chicken-curry-cream-coconut-milk-curry-spices-paste,Chicken curry (cream/coconut milk. curry spices/paste))
172063.jpg,french-salad-dressing,French salad dressing
172066.jpg,quinoa,Quinoa
172066.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
041000.jpg,water,Water
172073.jpg,pizza-margherita-baked,"Pizza, Margherita, baked"
172073.jpg,black-olives,Black olives
172073.jpg,ham,Ham
172074.jpg,rice,Rice
172074.jpg,mango,Mango
172074.jpg,salmon,Salmon
172074.jpg,juice-multifruit,"Juice, multifruit"
172076.jpg,chips-french-fries,"Chips, french fries"
172076.jpg,ketchup,Ketchup
172076.jpg,hamburger-bread-meat-ketchup,"Hamburger (Bread, meat, ketchup)"
172077.jpg,cherries,Cherries
172086.jpg,apple,Apple
041018.jpg,cheese,Cheese
041018.jpg,quinoa,Quinoa
041020.jpg,bread-sourdough,"Bread, sourdough"
041022.jpg,cheese,Cheese
041022.jpg,lentils,Lentils
041033.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
041033.jpg,avocado,Avocado
041033.jpg,carrot-raw,"Carrot, raw"
041033.jpg,red-cabbage,Red cabbage
041033.jpg,tomato-raw,"Tomato, raw "
041033.jpg,green-asparagus,Green asparagus
172105.jpg,zucchini-stewed-without-addition-of-fat-without-addition-of-salt,"Zucchini, stewed, without addition of fat, without addition of salt"
172105.jpg,rice-whole-grain,"Rice, whole-grain"
172105.jpg,tomato-sauce,Tomato sauce
172105.jpg,tomato-stewed-without-addition-of-fat-without-addition-of-salt,"Tomato, stewed, without addition of fat, without addition of salt"
041035.jpg,bread-5-grain,"Bread, 5-grain"
041036.jpg,juice-orange,"Juice, orange"
041037.jpg,beef,Beef
041037.jpg,mushrooms,Mushrooms
041037.jpg,sauce-roast,"Sauce, roast"
041037.jpg,carrot-raw,"Carrot, raw"
041040.jpg,water,Water
041040.jpg,crisps,Crisps
041040.jpg,wine-white,"Wine, white"
041041.jpg,coffee-with-caffeine,"Coffee, with caffeine"
041045.jpg,mushrooms,Mushrooms
041045.jpg,shrimp-prawn-large,Shrimp / prawn (large)
041045.jpg,tofu,Tofu
041045.jpg,corn,Corn
172118.jpg,pistachio,Pistachio
041055.jpg,mushrooms,Mushrooms
041055.jpg,potatoes-steamed,Potatoes steamed
041055.jpg,rice-noodles-vermicelli,Rice noodles/vermicelli
041055.jpg,peas,Peas
041055.jpg,corn,Corn
041059.jpg,pasta-twist,"Pasta, twist"
041059.jpg,chicken,Chicken
041059.jpg,carrot-raw,"Carrot, raw"
041059.jpg,cucumber,Cucumber
041059.jpg,red-radish,Red radish
041059.jpg,feta,Feta
041060.jpg,carrot-raw,"Carrot, raw"
041060.jpg,leaf-spinach,Leaf spinach
041060.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
041060.jpg,broccoli,Broccoli
041060.jpg,spring-onion-scallion,Spring onion / scallion
041060.jpg,cucumber,Cucumber
041060.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
041062.jpg,pork,Pork
041062.jpg,greek-salad,Greek salad
041062.jpg,sauce-savoury,Sauce (savoury)
041063.jpg,chickpeas,Chickpeas
041063.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
041063.jpg,zucchini,Zucchini
041064.jpg,salad-rocket,"Salad, rocket"
041064.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
041064.jpg,tomato-raw,"Tomato, raw "
041064.jpg,egg,Egg
041064.jpg,tuna,Tuna
041064.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
041071.jpg,omelette-plain,"Omelette, plain"
041072.jpg,rusk-wholemeal,"Rusk, wholemeal"
041072.jpg,bread-white,"Bread, white"
041072.jpg,zucchini,Zucchini
041072.jpg,mushrooms,Mushrooms
041072.jpg,blue-mould-cheese,Blue mould cheese
041072.jpg,soft-cheese,Soft cheese
041073.jpg,water,Water
041074.jpg,avocado,Avocado
041074.jpg,caprese-salad-tomato-mozzarella,Caprese salad (Tomato Mozzarella)
041074.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
041074.jpg,sunflower-seeds,Sunflower seeds
041074.jpg,alfa-sprouts,Alfa sprouts
041074.jpg,mozzarella,Mozzarella
041074.jpg,focaccia,Focaccia
172146.jpg,pasta-noodles,"Pasta, noodles"
172146.jpg,sauce-roast,"Sauce, roast"
172147.jpg,ratatouille,Ratatouille
172147.jpg,fish,Fish
172147.jpg,carrot-steamed-without-addition-of-salt,"Carrot, steamed, without addition of salt"
041077.jpg,goat-cheese-soft,Goat cheese (soft)
041078.jpg,bread,Bread
041078.jpg,butter-spread-puree-almond,"Butter, spread, puree almond"
041078.jpg,bread-wholemeal,"Bread, wholemeal"
041079.jpg,apple-pie,Apple pie
041080.jpg,zucchini,Zucchini
